94,0,22,1,13,0,102,0,102,0,52,0,102,0,102,1,14,0,102,0,102,0,39,0,94,1,102,0,102,0,102,1,89,0,102,0,88,1,102,1
96,0,54,0,113,1,44,0,70,0,25,0,44,1,42,1,96,1,70,1,95,1,70,1,96,1,54,1,96,1,70,1,70,1,98,0,98,0,65,1
13,0,40,1,40,0,102,1,98,0,65,1,16,0,13,1,57,0,57,1,65,0,104,0,13,0,2,0,88,0,88,0,65,0,65,1,96,1,90,0
69,0,11,0,109,0,9,1,67,0,106,0,9,1,89,0,112,1,66,0,87,1,89,0,40,0,109,0,9,1,25,0,72,1,104,0,93,0,48,1
29,0,78,1,69,1,100,1,47,0,50,1,65,0,8,1,96,1,108,1,79,0,65,1,89,0,5,0,89,1,99,0,6,0,89,1,16,0,90,0
100,1,27,0,38,0,16,1,16,1,60,1,21,0,60,0,48,0,69,0,62,1,93,0,88,1,65,1,39,1,89,0,89,0,86,1,27,1,37,0
20,0,79,0,31,1,20,1,84,1,101,1,79,1,101,1,33,1,16,0,9,0,69,0,26,1,84,0,79,1,84,0,30,0,56,1,44,1,17,1
79,1,3,1,75,1,84,1,3,0,3,0,3,1,84,1,84,0,84,1,85,1,87,1,68,0,84,1,85,0,85,1,100,1,84,0,84,0,87,1
99,0,100,0,100,0,89,1,100,1,51,1,100,1,100,0,100,0,88,0,100,0,87,0,87,1,84,0,100,0,71,0,100,1,84,0,107,0,26,1
80,0,80,1,102,1,41,0,80,1,36,1,94,1,120,1,62,0,61,0,80,0,15,1,80,1,80,0,80,1,68,0,94,1,63,0,80,1,72,0
22,0,101,1,88,1,64,0,103,1,25,0,25,1,52,0,3,1,51,1,21,0,104,1,72,0,76,0,101,1,39,0,21,0,60,1,52,1,21,1
5,0,112,0,64,0,110,0,112,0,85,0,85,1,85,0,3,0,64,0,75,0,64,1,112,1,75,1,112,1,31,0,68,1,64,1,64,1,72,1
87,0,86,0,112,1,26,0,107,0,68,1,111,0,50,0,107,0,90,0,50,0,50,0,79,1,27,1,79,1,50,0,79,1,107,1,112,1,50,1
93,0,94,1,98,0,72,1,72,1,93,0,56,0,104,0,104,0,104,0,93,1,93,0,35,1,75,1,70,1,33,0,74,1,12,1,4,0,1,0
79,1,79,0,79,1,79,1,26,0,64,1,85,1,85,1,53,1,2,1,89,0,64,0,64,0,101,1,64,1,2,1,64,0,89,1,64,1,64,1
30,0,62,1,51,1,64,0,41,1,86,1,26,1,56,1,87,1,25,0,13,1,34,0,51,1,16,0,54,1,62,1,93,1,69,0,51,0,62,0
46,1,17,1,98,1,101,0,49,0,62,1,17,1,34,1,17,1,17,1,17,1,107,0,13,1,17,1,93,1,76,0,12,1,15,0,47,1,17,0
46,0,91,0,10,0,13,0,85,1,48,1,101,0,21,0,53,0,21,0,1,0,60,0,1,0,18,1,48,1,72,0,17,0,17,0,72,1,27,1
73,1,73,0,17,1,16,0,84,0,88,1,51,0,51,0,7,1,98,0,102,1,2,1,7,1,63,0,69,1,84,1,18,1,27,0,88,1,49,0
74,1,11,0,14,0,48,1,34,1,74,1,87,0,11,0,30,1,15,0,44,0,43,1,69,1,47,0,60,1,48,1,51,1,103,0,48,1,103,1
15,0,48,0,44,1,45,0,36,0,47,1,12,1,109,0,15,1,99,0,59,0,12,1,8,1,10,1,77,1,12,1,48,1,48,1,95,0,81,1
108,1,53,1,99,1,26,1,108,1,100,0,110,0,39,0,64,1,81,0,2,0,21,1,17,1,26,1,107,1,94,1,113,1,44,1,67,1,109,1
75,0,49,0,23,0,75,0,46,1,44,0,22,1,13,0,46,1,120,0,119,0,46,0,44,0,58,1,21,0,11,1,46,1,58,0,53,1,91,1
49,1,39,0,101,1,119,0,29,1,12,1,17,1,14,0,114,0,119,0,27,0,120,0,88,1,32,1,49,0,12,1,49,1,88,1,64,0,119,0
88,1,100,1,51,1,51,0,107,0,38,0,101,0,101,1,62,0,100,1,88,1,16,1,16,1,88,1,103,1,100,1,7,1,119,1,119,1,103,1
39,0,19,0,57,1,53,0,88,1,13,1,53,0,88,1,14,0,64,0,69,0,63,0,13,0,26,1,104,1,9,1,19,0,60,1,53,1,64,1
60,1,48,1,49,0,42,1,95,1,54,1,12,1,8,1,48,1,19,0,15,1,19,1,44,1,63,1,95,0,54,0,18,0,8,0,8,0,48,0
6,1,56,1,71,0,22,0,86,1,7,1,32,0,22,1,114,0,30,1,39,1,106,1,11,1,13,0,86,1,98,1,86,1,27,0,93,0,16,0
71,1,89,1,103,1,71,1,60,0,52,1,23,1,30,0,26,1,3,1,108,0,19,1,57,0,69,1,69,1,102,0,69,1,60,1,69,1,69,1
13,1,79,0,86,0,21,1,30,1,96,0,69,1,50,1,63,1,86,0,98,1,75,1,92,0,86,0,85,1,98,0,51,1,25,1,107,1,107,0
66,1,58,1,60,1,60,0,84,1,2,0,60,1,21,0,16,0,88,1,100,0,3,1,60,1,60,0,100,0,100,1,100,0,100,1,60,0,100,0
9,1,9,0,109,0,93,1,51,0,56,0,63,1,59,0,21,1,12,1,59,1,93,1,93,1,96,0,2,0,51,0,51,1,51,0,71,0,2,1
5,0,29,1,91,1,73,0,73,1,52,0,76,0,43,1,44,1,100,0,43,1,13,1,13,0,39,0,13,1,39,1,47,0,39,1,73,1,34,0
104,0,108,0,64,0,64,1,38,0,104,1,33,0,98,0,69,0,100,0,29,1,78,0,72,1,48,1,77,0,76,1,72,0,114,0,99,1,8,1
53,0,102,1,2,0,2,1,43,1,2,1,2,1,60,1,69,0,53,1,60,1,102,0,108,1,60,1,57,0,57,1,60,1,55,1,13,0,29,1
16,0,12,0,17,1,15,1,106,0,45,1,25,1,45,1,21,1,66,1,3,1,45,1,86,1,26,0,44,0,113,1,66,1,21,0,68,1,78,1
51,0,106,0,93,0,71,0,7,1,112,0,12,0,93,1,12,1,110,0,89,0,7,0,42,0,51,0,7,0,100,0,99,0,89,0,89,0,89,0
3,1,14,1,119,0,110,0,97,1,119,0,36,0,119,0,39,0,36,1,13,1,13,0,14,1,9,0,83,1,114,1,114,1,23,0,59,0,19,1
30,1,86,1,9,0,3,1,9,1,68,1,5,1,86,1,0,1,92,0,40,0,40,1,33,0,5,0,5,0,26,0,5,0,92,1,5,1,5,0
65,1,72,1,108,0,2,1,38,0,69,0,60,1,69,0,69,0,60,0,60,0,60,1,60,1,69,1,60,1,60,0,60,0,60,1,60,0,69,0
69,0,9,1,14,1,78,0,34,1,36,0,15,0,73,1,28,1,65,1,35,1,25,1,77,1,80,1,13,0,7,1,2,0,25,0,53,1,8,0
93,0,2,0,49,1,52,1,67,0,93,1,67,1,12,1,73,0,23,1,67,1,76,1,67,1,93,1,30,0,35,1,23,1,48,1,22,1,93,0
36,0,11,0,7,0,63,0,54,1,44,0,39,0,93,1,98,1,17,0,38,1,19,0,98,0,88,1,64,1,35,1,73,0,41,0,2,0,85,0
88,1,67,1,39,1,51,1,38,1,69,1,38,1,102,0,97,0,61,1,1,1,96,1,51,1,39,1,91,0,98,0,96,1,8,0,102,0,30,0
17,0,11,0,6,0,1,1,68,0,13,1,28,1,86,0,60,1,14,0,67,1,95,1,89,0,32,0,48,1,17,1,34,0,10,0,8,1,10,1
13,1,16,1,104,1,53,1,108,1,78,0,55,0,88,0,100,0,100,1,12,0,65,0,58,1,13,0,49,1,19,1,69,0,65,0,78,0,69,0
20,1,5,1,105,0,102,1,9,1,107,1,80,1,43,1,110,1,52,1,52,0,106,1,95,1,72,1,26,1,65,1,60,1,52,0,26,0,53,0
44,1,82,0,16,1,40,1,50,1,72,1,52,0,39,1,6,0,11,0,52,1,99,1,26,1,47,0,39,1,34,0,64,1,16,1,99,1,16,1
47,0,93,0,15,1,70,0,18,0,8,0,6,0,8,1,1,1,54,1,8,1,54,1,76,1,6,1,6,0,8,0,54,1,6,1,6,1,8,1
9,0,30,0,86,0,30,1,25,0,25,0,101,0,25,1,86,0,26,1,20,1,26,1,26,0,101,0,26,0,27,1,26,1,26,1,68,1,26,1
86,1,86,0,86,1,86,1,86,0,86,0,86,1,86,1,86,0,86,1,86,0,21,0,86,0,86,1,86,1,86,0,86,0,86,1,86,1,36,0
112,0,100,0,91,0,112,1,86,0,27,1,112,1,86,1,50,0,50,0,100,1,50,0,50,1,50,1,27,1,50,1,50,1,50,1,50,1,87,0
52,1,15,0,52,1,10,1,10,0,10,0,95,0,63,0,114,0,10,0,8,1,10,0,54,0,54,0,47,0,52,1,52,0,52,0,2,1,34,0
2,0,50,0,75,0,75,1,86,0,96,0,86,0,96,0,88,1,88,1,82,1,74,0,86,0,6,0,6,0,33,0,39,0,4,1,33,1,4,1
43,0,9,1,54,0,48,0,48,0,8,1,98,1,35,0,93,0,28,0,15,0,93,1,93,0,98,1,93,0,69,0,98,0,11,0,76,1,8,1
55,1,69,1,16,1,16,0,60,1,60,0,78,1,2,1,69,1,25,0,2,1,108,0,104,0,69,1,16,1,102,0,69,1,57,0,25,0,2,1
8,0,35,1,56,1,72,0,72,1,72,1,73,0,94,1,80,0,18,0,76,1,73,1,56,0,6,1,80,1,56,0,84,0,56,1,8,1,109,1
79,0,20,0,20,1,84,0,84,1,84,1,30,0,30,1,107,0,84,0,84,1,50,0,107,0,84,1,50,1,107,0,87,0,90,0,79,1,84,0
104,1,104,0,49,1,49,0,49,0,17,1,17,0,19,1,81,1,41,1,112,1,75,0,8,1,31,0,87,0,52,1,12,1,8,1,1,1,93,1
54,0,49,1,35,1,19,0,62,0,54,0,120,0,54,1,120,0,15,0,70,0,35,0,70,0,68,0,17,1,42,1,76,1,54,1,76,1,43,1
8,0,48,1,93,1,44,1,114,1,54,1,10,1,34,0,44,0,93,1,114,1,12,1,93,1,72,1,17,0,74,1,39,0,67,0,109,0,12,0
31,1,62,1,111,1,37,0,31,1,9,0,25,1,33,1,1,1,68,1,64,1,9,1,5,1,64,1,33,1,9,1,111,0,9,0,33,1,9,0
25,1,49,1,61,0,17,1,72,1,79,0,12,1,23,0,120,0,106,0,17,1,11,0,1,0,16,0,104,1,93,1,72,0,23,1,98,1,106,0
53,0,21,1,21,1,92,0,2,0,23,0,4,1,53,0,21,1,53,1,53,1,51,1,69,0,23,0,120,0,91,0,37,1,23,0,23,1,21,0
101,1,61,0,34,1,101,1,41,0,2,0,38,0,101,1,101,1,61,1,101,1,34,0,61,1,78,1,21,0,38,0,30,0,34,0,76,0,52,0
39,1,43,1,47,1,39,0,53,1,43,1,77,1,46,1,43,1,15,1,76,1,47,0,47,0,78,0,73,0,49,0,46,1,15,1,89,0,15,0
47,1,5,0,32,0,99,0,92,0,92,1,45,0,45,0,61,1,74,0,41,1,74,0,74,1,11,0,74,1,74,1,74,0,74,1,74,0,74,0
11,1,52,1,74,1,39,1,25,1,106,1,12,0,44,0,17,1,46,1,11,0,17,0,72,1,1,0,12,0,109,0,80,1,12,0,11,1,1,1
67,0,35,0,8,1,70,1,49,1,41,1,99,0,35,0,86,0,2,1,44,0,80,0,120,0,108,1,61,0,28,1,69,1,104,0,41,0,18,1
48,0,15,0,114,0,13,0,106,1,21,1,12,1,72,1,72,0,48,1,20,1,76,1,41,1,48,1,4,1,13,0,8,0,47,1,16,1,76,1
99,0,40,0,47,0,99,1,19,0,45,0,9,0,10,0,72,1,40,1,41,0,29,1,45,1,75,0,99,1,69,1,18,1,99,1,75,1,99,1
48,0,114,0,119,0,72,0,48,0,20,0,72,1,87,0,49,0,94,1,31,0,68,0,112,1,71,0,30,0,64,0,100,0,75,0,16,0,100,1
54,1,64,0,84,0,32,1,45,1,20,0,7,0,48,1,4,0,111,0,44,1,101,1,120,1,6,1,59,1,64,0,64,0,21,1,26,1,40,0
72,0,114,1,34,0,47,0,59,1,74,0,23,1,59,1,91,0,91,0,101,1,26,1,26,0,103,1,10,1,18,1,1,0,103,0,56,1,5,1
52,0,44,1,76,1,52,1,17,1,52,1,106,0,13,0,70,1,43,0,13,1,11,0,19,1,8,0,52,0,7,0,13,1,81,0,39,1,13,1
49,1,88,1,120,0,21,1,60,1,110,1,63,0,21,0,98,0,110,0,64,1,110,1,110,1,110,0,86,0,110,1,76,0,110,0,110,0,55,1
77,1,25,1,62,0,54,1,16,0,40,0,41,1,8,0,72,1,72,1,12,1,21,1,26,0,60,1,67,0,64,0,25,1,12,1,8,0,64,0
23,0,65,0,33,0,33,1,15,0,92,0,9,0,15,1,76,0,15,1,92,1,9,1,9,1,92,1,92,0,92,0,38,0,40,0,6,1,92,1
106,1,16,0,48,0,36,1,102,1,65,0,26,0,15,0,104,0,35,1,14,1,7,1,114,1,46,0,22,1,97,1,42,1,7,0,35,1,35,0
88,1,7,1,86,0,119,1,20,0,87,1,81,0,100,0,97,0,32,0,120,0,100,1,28,0,119,0,41,0,2,1,108,1,120,0,51,0,29,1
62,0,21,1,88,1,22,0,13,0,36,0,7,1,25,0,25,1,50,1,62,1,14,0,51,1,88,0,77,0,88,0,97,1,21,0,9,0,53,1
95,1,99,1,113,1,70,1,85,0,52,1,25,1,30,0,42,0,54,1,42,1,40,0,1,1,69,0,100,1,104,1,6,0,60,1,111,1,7,0
43,1,75,0,62,1,22,1,26,1,50,1,90,1,90,0,20,1,40,1,28,0,68,1,56,1,29,1,83,1,21,1,28,0,30,0,21,0,40,1
2,0,120,0,21,0,21,1,21,0,21,1,21,1,21,0,21,0,21,1,21,0,21,1,21,0,21,1,21,1,21,0,2,1,120,0,120,1,21,1
65,0,87,0,87,1,64,0,87,0,16,1,87,1,66,0,66,1,87,0,62,1,51,0,28,1,112,0,103,0,3,1,86,0,87,1,68,1,87,1
64,1,38,0,95,0,119,1,72,1,25,1,106,0,9,1,17,1,93,1,67,1,12,1,37,0,102,1,44,0,10,0,41,1,10,1,95,1,67,0
3,0,42,1,75,0,27,0,57,1,1,0,25,0,23,0,119,0,62,0,30,1,90,0,31,0,75,1,9,0,108,0,12,1,9,1,6,0,9,0
5,1,62,0,85,0,108,0,31,0,9,0,105,0,9,0,65,0,108,0,96,0,28,0,85,1,63,0,108,0,40,0,40,1,2,1,2,0,9,1
22,0,50,0,47,0,99,0,41,1,2,0,98,1,22,1,49,0,60,1,54,0,48,1,65,0,47,0,49,0,69,0,21,0,9,0,55,0,22,0
2,0,30,0,91,1,25,1,27,0,30,1,87,0,87,1,30,0,27,0,20,1,20,0,87,0,87,0,119,1,87,1,37,0,110,1,87,1,84,1
42,0,56,1,65,1,65,0,10,0,100,0,35,0,6,1,11,0,25,0,73,0,65,1,7,1,60,1,64,1,88,0,25,1,8,0,25,1,26,1
48,0,2,1,42,1,69,0,48,0,47,1,42,1,65,0,25,1,42,1,76,1,11,1,102,1,11,0,86,0,101,1,42,1,64,0,99,0,27,0
106,0,2,1,79,1,53,0,109,0,51,1,76,0,88,1,14,1,109,1,108,1,114,1,77,1,47,1,120,1,47,0,98,1,11,1,47,0,11,1
92,1,37,0,27,0,86,1,5,0,75,0,5,1,75,1,86,1,37,1,5,1,87,1,75,1,27,1,86,1,27,1,70,0,48,0,86,1,6,1
70,1,29,1,81,1,33,0,57,1,112,0,57,0,57,0,57,0,57,0,57,0,21,1,21,0,21,0,21,0,97,1,7,1,111,0,43,0,64,1
9,0,11,1,11,0,11,0,10,0,63,1,39,1,39,0,39,0,34,1,69,1,46,1,25,1,52,1,77,1,54,1,94,1,18,1,93,1,94,0
51,0,104,1,98,1,60,0,26,1,7,1,93,0,11,1,93,1,51,0,66,1,80,0,10,0,7,1,51,1,17,1,65,1,7,0,93,1,16,0
38,0,38,0,2,1,104,0,38,1,57,0,2,1,98,1,2,1,2,1,58,0,108,0,16,0,29,0,38,0,60,0,19,0,49,1,30,1,64,1
101,0,87,1,86,0,46,1,120,1,120,1,76,0,86,0,80,1,100,0,26,1,11,0,109,0,120,0,100,0,19,1,100,0,100,1,97,0,102,1
64,0,3,0,111,1,86,0,52,1,26,0,86,1,68,1,86,1,86,1,53,0,52,0,91,0,53,0,16,1,28,0,100,1,100,1,60,0,16,0
46,0,9,0,23,1,26,1,17,1,17,0,7,0,17,0,14,0,11,1,11,1,11,1,41,0,56,0,17,1,46,1,46,0,9,0,41,0,9,1
44,1,46,1,114,1,25,1,39,1,109,1,6,1,120,1,11,1,11,1,10,0,44,1,101,0,10,1,10,1,32,1,11,1,2,1,62,1,32,1
29,0,98,1,41,0,69,0,29,0,96,0,29,1,96,1,29,1,47,1,29,0,29,0,98,1,69,0,29,1,45,1,29,0,41,0,65,0,29,1
26,0,38,0,21,0,70,0,76,0,25,0,9,0,17,0,17,1,17,0,17,0,11,0,22,0,53,0,11,0,39,1,17,0,65,0,16,0,44,0
57,1,57,1,60,1,120,0,77,0,64,1,38,0,98,0,69,1,57,1,39,0,3,0,16,1,2,1,60,1,48,1,69,0,51,0,60,0,77,0
41,1,8,0,10,0,70,1,106,0,106,0,106,0,106,0,10,0,42,0,7,0,69,1,5,0,106,1,59,0,104,1,114,1,10,1,13,0,14,1
70,1,56,1,8,1,23,0,26,1,14,0,19,1,6,1,100,0,64,0,98,1,28,1,100,1,37,1,9,1,64,0,22,0,37,1,70,0,79,0
75,0,87,1,28,1,92,1,21,1,86,0,57,0,2,0,30,1,30,1,86,0,50,1,95,1,92,0,41,1,107,0,64,0,93,0,86,1,12,1
58,1,108,1,69,0,69,1,61,1,57,1,57,0,55,1,65,0,16,1,40,0,29,1,108,0,87,1,42,1,97,0,38,1,87,1,16,0,62,1
37,1,3,1,83,1,26,1,119,1,53,1,26,0,83,0,83,1,26,1,16,0,79,1,69,0,23,0,60,1,3,0,23,1,79,1,120,1,79,1
76,0,6,0,81,1,8,0,21,1,69,0,91,1,69,0,11,1,52,1,44,0,12,1,76,0,17,1,52,0,91,1,16,1,32,0,105,0,2,1
86,0,79,1,87,1,27,0,30,1,3,0,3,0,20,1,64,0,3,1,112,1,50,0,20,0,112,1,3,1,68,1,3,0,20,1,75,0,3,0
5,0,14,0,53,0,104,1,98,1,4,1,27,0,114,0,114,0,84,1,36,1,99,1,49,1,76,0,34,1,34,1,0,0,98,1,17,1,52,0
44,0,12,0,54,1,10,1,84,0,12,1,41,1,6,1,43,1,13,0,40,0,47,0,72,1,12,0,1,0,44,0,6,1,54,1,47,1,93,0
86,1,19,0,76,0,76,0,100,0,15,0,52,0,69,1,86,1,22,1,114,1,76,1,76,1,72,0,86,0,100,1,72,1,57,0,114,0,114,1
77,0,88,1,107,1,7,0,60,0,88,1,71,1,86,0,51,1,60,1,68,1,9,1,91,0,86,0,97,0,91,0,91,1,68,0,29,1,31,1
39,1,120,0,120,0,100,1,69,1,9,1,45,1,23,1,23,0,32,1,102,0,88,1,57,0,47,1,19,1,113,1,15,1,49,1,38,1,42,1
110,0,51,0,30,1,87,0,110,0,87,0,51,0,51,1,110,0,14,0,87,0,51,0,41,1,40,1,87,0,87,1,41,0,83,1,19,0,83,1
6,1,13,0,6,0,6,0,76,0,106,1,106,0,106,1,106,1,106,0,106,1,6,0,6,0,6,1,6,1,59,1,72,0,6,0,76,0,6,0
68,0,30,0,87,0,30,0,68,1,68,1,50,0,68,1,68,1,112,0,56,0,34,1,44,0,29,1,34,0,26,0,26,1,87,0,26,0,5,0
93,1,32,1,74,0,87,1,87,1,4,0,2,1,77,1,39,1,19,1,65,1,23,1,14,1,7,1,28,1,84,1,3,1,26,1,94,1,6,1
71,1,63,0,8,0,11,1,11,0,67,1,41,0,102,1,87,0,11,0,11,1,67,0,47,0,48,0,8,0,48,1,67,1,67,1,8,1,8,1
2,1,60,0,19,1,80,0,45,1,45,0,38,1,38,1,48,0,113,1,29,1,88,1,1,1,85,1,1,1,92,0,75,0,94,1,19,1,53,0
25,0,69,1,100,0,51,1,11,1,52,1,52,1,52,1,43,1,52,1,51,1,52,1,62,0,52,1,52,1,43,0,25,1,17,0,69,1,51,1
95,0,120,0,112,1,95,0,69,1,3,0,95,1,38,1,14,0,41,0,21,1,26,0,17,0,17,0,26,0,112,1,26,0,64,0,100,1,95,1
96,0,9,0,102,0,96,0,55,1,39,0,39,1,65,0,88,0,88,0,14,0,57,0,48,0,2,0,57,0,57,1,9,0,76,0,76,1,57,0
40,0,119,1,89,1,31,1,3,1,27,0,88,0,88,1,91,0,111,1,8,0,7,0,90,1,3,0,88,1,59,0,71,0,64,0,99,0,20,1
87,0,22,0,41,1,35,0,86,0,47,0,20,0,20,0,44,1,75,0,33,0,119,0,41,0,47,0,120,1,26,0,87,0,86,1,33,1,33,1
98,0,40,0,40,0,99,1,35,0,94,0,23,1,12,1,98,0,14,0,14,0,83,0,9,0,31,0,83,1,9,0,68,1,74,1,31,0,79,0
20,1,37,1,59,1,83,1,84,1,63,1,36,1,119,1,93,0,15,1,63,1,8,1,7,0,69,0,60,1,55,0,7,1,40,0,96,1,95,0
55,0,16,1,53,1,97,0,16,1,51,1,60,0,97,0,97,1,16,1,119,1,88,1,23,1,106,0,29,1,96,0,33,0,100,0,69,1,2,1
100,1,69,1,51,1,47,1,77,0,120,0,6,0,46,0,40,0,13,0,19,0,14,0,112,1,40,0,74,0,74,1,27,0,25,1,27,0,86,0
64,0,104,1,69,1,27,0,30,0,119,0,79,0,27,0,30,1,65,1,3,0,94,0,85,1,79,0,88,0,97,1,87,1,69,1,15,1,47,1
14,0,14,0,6,0,89,0,10,1,74,0,74,0,2,0,6,0,41,0,86,0,5,0,2,0,6,1,62,1,82,0,14,0,62,1,62,1,101,1
25,1,90,0,1,1,11,1,45,1,38,1,65,1,11,0,39,0,17,1,63,1,49,0,11,0,49,1,23,1,13,0,64,0,11,0,23,1,41,0
55,1,30,0,112,0,75,1,114,0,94,0,29,1,96,1,54,1,17,1,9,0,3,0,55,0,80,0,98,1,74,0,94,0,112,0,75,0,102,1
22,1,17,1,102,0,60,0,2,1,69,1,22,0,104,1,46,1,46,0,80,1,17,0,93,1,93,0,81,1,80,0,49,1,109,1,109,0,113,1
44,1,35,1,39,0,38,0,98,0,69,0,57,1,69,1,2,0,19,0,98,0,69,1,98,1,98,1,78,1,69,1,7,1,104,1,98,1,38,0
64,1,120,1,113,1,106,0,74,1,59,0,23,1,64,1,46,1,17,1,74,1,67,0,34,1,25,1,17,1,39,1,106,0,74,1,59,0,23,1
38,1,69,1,33,1,57,1,61,1,78,1,38,0,80,0,57,1,58,1,57,1,57,1,65,1,33,1,16,1,33,0,57,1,33,1,57,1,29,1
77,1,15,1,70,1,8,1,52,1,12,0,95,1,72,1,48,1,67,1,32,1,93,1,63,1,54,1,93,0,12,1,8,1,106,0,41,1,109,1
20,1,21,1,73,0,26,0,102,0,9,1,54,1,79,0,9,1,5,0,78,0,29,1,30,0,67,0,67,0,46,0,74,1,67,0,67,0,67,0
47,0,15,1,23,0,114,0,41,1,95,1,79,0,25,1,48,1,8,0,77,1,41,0,60,0,43,0,73,0,114,0,70,0,11,1,114,0,8,1
44,0,25,0,74,0,106,0,106,0,106,1,74,0,104,0,34,0,106,1,14,0,106,1,106,1,74,1,46,1,106,1,8,0,28,0,95,0,13,0
11,1,14,1,43,0,11,1,86,0,25,1,82,1,19,0,88,1,63,1,18,0,51,1,93,0,1,1,89,1,41,1,61,0,12,0,13,0,100,1
110,0,85,1,101,1,41,0,50,1,91,0,85,1,103,0,84,0,86,0,60,1,62,1,91,1,119,0,90,1,113,1,110,0,51,0,58,1,91,1
40,1,93,0,69,0,38,1,25,0,16,0,65,1,62,1,25,1,2,1,2,0,69,0,12,0,12,1,2,1,43,0,4,1,38,1,4,0,40,0
93,1,10,1,48,1,12,0,12,0,41,0,102,0,6,1,34,1,54,1,69,1,95,0,1,0,1,1,114,1,93,0,44,1,12,1,8,1,21,1
68,0,112,1,50,0,68,1,68,0,20,1,5,1,20,1,5,0,68,0,68,1,68,1,68,1,68,1,68,1,68,1,68,1,3,1,3,1,37,0
39,0,4,0,39,0,52,1,12,0,12,1,8,0,7,1,39,0,52,0,34,0,106,1,71,0,6,0,50,1,19,1,48,1,106,0,75,0,17,0
53,1,101,1,95,0,53,0,53,1,101,0,101,1,53,0,53,1,27,1,52,1,7,0,98,1,9,1,54,0,44,1,88,1,70,1,54,1,9,1
35,1,13,1,43,1,17,1,11,0,97,0,43,1,8,0,42,1,35,1,92,0,43,1,43,0,45,1,92,1,19,1,39,0,9,0,13,1,11,0
12,1,81,0,70,0,36,0,93,1,86,0,104,1,4,1,21,1,114,1,93,1,114,0,41,0,93,0,21,0,21,1,93,0,12,0,93,1,12,1
81,1,41,1,106,0,72,0,72,0,119,0,88,1,41,0,6,0,7,1,66,0,79,0,7,0,84,1,70,0,51,1,70,1,98,1,39,0,51,1
52,0,41,0,57,0,51,1,69,1,23,0,78,0,69,0,65,1,21,0,64,0,43,0,15,1,65,1,60,0,51,0,89,1,60,0,108,0,2,1
84,1,22,1,106,0,67,0,7,0,17,1,21,1,106,1,10,1,22,1,106,1,33,1,39,0,55,1,14,1,72,0,106,0,114,1,16,0,36,1
107,0,72,0,76,0,39,0,53,1,107,1,76,0,22,0,25,0,74,1,13,1,44,1,10,0,28,0,76,0,20,1,26,0,68,1,21,0,34,1
104,1,14,1,14,1,84,0,14,1,14,1,14,1,52,0,84,1,87,1,2,1,42,0,62,0,62,1,70,0,119,0,110,0,21,0,69,0,62,0
79,1,13,1,53,1,74,1,53,0,27,0,53,1,53,1,16,0,16,1,16,1,88,1,88,1,27,0,27,1,100,0,88,1,16,1,88,1,27,0
101,0,21,1,105,0,23,0,23,1,114,0,100,0,34,0,21,1,93,0,93,1,10,0,21,0,101,0,93,0,10,1,101,1,95,0,93,1,93,1
65,0,97,0,54,0,52,0,60,0,38,1,16,0,60,1,60,1,38,1,51,0,61,0,38,0,47,1,61,1,21,0,13,1,38,0,34,0,93,0
11,1,43,0,70,0,76,1,15,1,43,0,76,1,43,1,76,0,44,0,78,0,39,0,54,0,19,0,43,0,25,0,114,0,17,0,101,0,70,1
99,0,111,0,30,1,19,1,10,1,20,0,86,0,88,1,86,0,3,0,107,0,3,1,3,1,3,0,27,0,71,1,107,1,107,1,60,0,107,0
103,1,80,0,16,0,1,0,13,0,25,0,52,0,52,0,22,1,22,0,13,0,13,0,39,0,16,1,33,0,16,0,13,0,16,0,16,1,33,0
55,1,71,1,100,1,7,1,30,1,7,1,62,1,53,0,86,0,55,1,71,1,100,1,7,1,30,1,7,1,62,1,53,0,86,0,62,1,53,0
34,0,44,1,11,0,106,0,44,0,46,0,34,1,79,0,34,1,44,1,44,0,34,0,44,1,44,1,62,0,34,1,34,1,34,1,34,1,44,0
52,0,99,1,6,1,1,0,111,1,16,0,60,1,77,1,25,0,18,0,16,1,101,0,96,1,101,1,51,0,27,0,49,1,100,1,93,1,48,1
54,1,99,0,57,1,72,0,39,0,51,1,104,1,54,0,32,0,54,0,99,1,93,0,57,0,104,1,69,1,8,1,25,1,48,0,41,1,64,1
8,1,54,1,95,1,1,1,54,1,114,0,54,0,12,0,93,1,95,0,8,1,41,1,10,0,95,0,19,1,54,0,12,1,54,1,12,0,12,1
54,0,74,1,34,1,5,1,64,1,31,1,57,0,51,0,25,1,74,1,98,1,28,1,75,1,40,0,39,1,48,0,44,1,63,0,79,0,57,0
120,0,48,0,76,0,38,0,47,1,19,1,63,0,54,0,69,0,12,0,40,0,54,1,54,0,12,1,12,0,50,1,54,1,12,1,26,0,51,0
98,1,1,1,18,1,71,0,56,0,93,0,48,0,21,0,54,1,46,0,21,0,1,1,87,1,93,1,42,1,114,0,21,0,60,0,12,1,93,0
37,0,51,1,51,1,85,1,51,1,16,0,16,1,51,1,55,1,55,0,28,1,2,0,52,1,65,1,16,0,2,1,65,1,9,1,98,0,65,1
52,0,52,0,16,0,104,1,100,0,16,0,25,1,21,1,34,0,76,1,76,0,16,1,38,0,76,0,52,0,41,1,38,1,52,0,52,1,47,0
46,1,25,1,56,1,106,1,46,1,52,1,23,1,86,1,34,0,49,0,23,1,43,1,39,0,52,0,54,0,47,1,34,1,10,1,34,0,34,0
